   11.983931     7.454036     8.146702
    6.180971     7.400285     7.658524
    1.028012     5.808929     4.993490
    7.523687     6.469511     4.010302
   10.532937     6.878696     7.533925
   -2.921587     4.425039     2.129343
    3.187051     6.485047     4.882964
    0.810679     4.087489     3.245770
    6.659903     4.126561     3.910101
   14.554908     8.571646     7.652971
    5.640257    10.817039     3.816076
    4.658348     3.419193     5.197797
    3.247595     2.209390     2.972788
    6.500124     7.678520     4.596461
    0.587623     6.376882     2.505120
    5.963015     9.981364     9.849182
   -0.313480     5.254362     4.964485
    4.514181     3.995276     6.485563
    8.614300     7.102642     7.052464
    5.822251     2.679207     3.436302
    4.910073     4.392715     4.202753
   15.070428     6.637734     7.593472
    8.544083     9.502715     7.436588
   -0.104374     5.023580     3.118562
    2.023724     4.844375     3.820318
    8.943211     7.494246     6.270532
    8.769144     5.309150     3.391434
    5.314373     3.891393     1.050116
    3.268308     4.674391     1.430330
   10.604166     4.783255     2.443393
    4.312169     1.689449     4.431476
    7.025368     7.391194     5.994941
    0.122876     6.749356     6.596101
   -4.822974     5.344781     4.876687
    7.320617     3.097489     3.425088
   12.984710     6.724614     7.339169
    6.998863     4.249895     1.842185
    5.497219     7.768832     5.247387
   10.437939     8.019832     6.644896
    5.952366     5.710865     3.197043
   -0.667962     5.621895     4.448002
    7.227076     6.365105     7.402718
    1.704918     1.155544     0.914675
    9.227226     5.370913     6.746138
    2.144791     5.114116     3.624094
   -1.793569     4.012796     7.384673
    9.050204     6.304687     7.292392
    5.579319     3.731023     5.210996
    6.994571     5.454070     7.282806
    3.558712     4.239528     3.188413
    4.082767     4.622547     5.609931
   -2.078349     5.364223     3.532419
   14.217386     8.839265     7.230336
   13.055255     7.386719     6.062689
    4.795570     1.671362     0.531823
    4.134501     2.312367     4.054694
    8.944625     6.285791     3.762328
   -4.185490     4.778078     2.434700
    5.760522     9.043144     6.403800
    4.154669     5.315823     4.828027
   11.678565     7.939798     5.927552
    3.449989     5.088131     6.124584
    9.870918     7.040348     9.654239
    5.962204     3.590557     4.850736
    9.420658     7.459686     8.708528
   -1.749034     2.514392     1.553903
    2.903933     1.705382     1.920119
   -3.842312     4.338005     0.508819
    3.119413     3.836257     5.982255
    4.125658     3.118743     3.978627
    4.914268     5.768839     6.754174
    7.586647     3.030753     5.318223
    4.895629     5.978277     3.995679
   -1.212593     2.054738     3.112407
    8.477796     6.721044     8.334567
    1.785026     5.483479     3.266821
   -6.782968     3.819449     3.294303
    5.873393     7.063225     4.146827
    5.715094     7.058407     6.861982
    2.173383     5.425103     5.671385
   -0.323186     5.972063     3.906564
   12.328454     6.825980     5.076217
   -1.833745     2.213357     2.141687
    6.977990     2.812072     6.731566
    8.483214     5.301436     4.096268
    3.610281     3.870738     1.350951
    7.397567     4.693970     6.174370
    3.018857     4.687464     6.403442
   -0.771343     3.750833     6.633381
    1.712515     3.764626     4.441466
    8.947636     7.869091     9.002763
    5.840452     4.403408     5.304806
    4.450708     4.774608     4.393542
    2.839520     3.212672     5.040853
    3.245110     3.872419     6.854207
    0.579698     5.415307     4.538395
    0.824180     6.489363     4.605964
   14.557690     9.267010     5.908754
    8.745929     8.365275     2.104468
    4.875869     5.573281     2.603767
    2.711139     8.406314     3.944199
   11.763968     8.233267     5.528166
    3.644431     5.055623     3.848638
    4.852742     4.411078     3.229538
    6.347287     7.732456     6.032992
    5.328595     7.641927     7.486145
    1.151124     3.955281     1.659418
    5.477725     7.641195     5.639100
    4.077510     3.585536     4.164270
   11.963596     5.425297     5.567840
    4.654500     6.116127     5.214054
    2.143818     6.424758     5.428842
    1.679525     3.275104     3.509438
    7.490491     6.861225     5.025492
   14.791228     4.408074     4.844377
    3.903697     4.962353     8.308088
    2.974521     3.875020     3.956547
    7.854213     7.758959     5.227028
   10.919016     7.337656     7.356817
   -6.105730     2.938754     3.630925
