   -1.108328    -0.615197    -0.672595
    1.994912     0.707061    -0.354466
    0.883233     0.601180     0.305596
    0.194050    -0.166250    -0.140053
   -1.294481     0.040045    -0.261309
    2.860219     0.268941     1.389282
   -1.259486    -0.920681    -1.047049
    1.140656     0.248495    -0.376127
   -0.881163    -1.004772    -1.251945
   -0.171468    -1.021001    -0.218403
    2.133989    -0.017298    -0.680864
    0.307107    -0.660446     0.161273
   -1.345668     0.292354    -0.516625
   -0.579900    -1.938625    -1.212777
   -1.189642    -0.273884    -0.846911
   -0.150761    -1.305602     0.058313
    2.440359     0.359021     0.179822
   -2.971477    -2.611961    -1.224483
    2.618635     0.897929    -0.617702
   -1.702068     0.318596    -1.215785
   -0.154045    -1.246424    -0.900862
   -0.518434    -1.612643    -0.837108
   -2.978465    -1.614130    -0.060851
    0.663950     1.438970     0.059600
   -0.048296    -1.140920     0.324566
    1.033317    -0.437743     1.273689
    0.291794    -0.124574     0.560895
   -0.564644    -1.639806    -0.364559
    3.322925     1.177997     1.714905
    1.515514     0.985010     0.935964
   -0.321553    -1.191645    -0.407722
   -0.070410    -0.515339     0.729499
   -1.040380     1.221154    -0.092830
    2.734883     0.766058     0.698708
   -0.611175     1.406439     1.445196
    0.723960     1.287929     0.101869
    0.715327    -0.313605     0.416820
    0.186562     0.369044    -0.149997
    0.465775     1.001601    -1.129640
    2.160101     0.910572     0.988992
   -1.658118     1.529972    -1.061436
    3.801336     0.629972     1.342565
   -1.052646    -1.065090    -0.553121
   -0.733329    -0.535679    -0.210980
    0.045630     0.719142    -1.252524
    2.276164     0.882103    -0.353841
    1.471657     1.313348     0.558163
    1.000676     0.181064     1.906170
    1.575716     0.039685     0.421596
    1.746930     0.044437     1.365127
   -0.917575    -0.716694    -1.142711
    0.193795    -0.337611    -0.886427
    0.097162     0.218966    -1.088086
    0.049146     0.495517    -0.901540
    2.074324    -0.047091     1.200939
   -0.780887     0.099462    -1.601297
    2.668738     0.772407     0.443591
    0.307446    -0.404752    -0.362722
   -0.139183    -2.491072    -1.263612
   -1.364142    -1.655879     0.981039
    0.052354    -0.082695     0.370842
   -0.596248     0.212248    -0.417283
    1.082146     0.080184    -0.963541
   -0.422868    -0.679050     2.105515
    0.601686    -0.350542    -0.507653
    1.927336    -0.017788     0.648705
    0.969509     0.445642     1.160803
    5.052088     0.850832     2.677338
   -0.510133    -0.525893    -2.494231
    1.187966     0.302606     0.559517
   -2.040539     1.079312    -0.503713
    2.898451     1.514658     1.535068
   -1.751019    -1.675979     0.554441
    4.513962     0.639474    -1.067745
    1.506001     0.027494    -0.623686
    0.046647    -0.489518    -0.267772
   -4.162305    -1.629275    -1.483460
    3.903834     0.887718     0.633378
   -0.929011    -1.076124    -0.110003
   -2.971537    -1.278553     2.525448
   -0.163798    -1.011757    -0.067993
   -1.740781     0.126607    -0.219128
    0.570518     0.234564    -0.721881
    2.952647     0.865393    -0.374397
   -1.277397    -1.350498    -1.818573
   -0.081146    -0.081979    -0.754887
   -1.343034    -1.045586    -0.671759
    1.285557     0.513917     0.952077
   -1.851640    -0.789305    -0.548545
    1.864384     0.610095    -0.591600
    0.041830     0.474596     0.290481
   -0.777265    -1.423964    -0.674871
   -0.044544     0.442129     1.384724
    1.560775     1.481391     1.900948
    3.676172     1.231722     0.983580
    0.801404    -0.217617     1.473546
    1.031865    -0.175406    -0.488033
    2.553550     0.486724     1.439764
    1.409043     1.108620    -1.462792
    2.995909     0.985698     0.044933
   -1.390924    -0.797607    -1.222718
    2.535080     1.683448     1.145877
   -0.510136    -0.950877    -0.045685
    0.679799     0.993044    -0.433687
    1.534586    -0.091393     0.735030
    1.167138    -2.110151    -0.517734
    2.989039     1.316737     0.624608
   -3.288790    -1.380270     0.037538
   -1.417662    -0.509969    -2.934599
   -0.014854    -0.083253    -0.945316
    0.060087    -1.774245     0.075239
    2.367281     0.618705    -0.763868
    0.516381    -0.462699     0.334526
    1.108468    -0.980734    -0.154645
   -1.889066    -0.617675    -1.408945
   -2.407793    -1.667166    -0.242450
   -0.652177    -1.102444     0.303968
   -0.288849    -0.706667    -0.944932
    1.770981    -0.486702     1.826432
    1.087612    -0.466157     0.459044
    2.490515     1.531827     0.014628
   -0.434239    -0.732580     0.653224
   -1.900656    -1.249850    -0.989064
    1.431480     0.089827     0.230920
    0.149319     0.723400     0.897017
   -0.299675    -0.568032     0.459654
   -0.753875    -0.221319     0.582545
    1.370897     1.201625     0.605177
    0.257151    -0.575147     0.827251
    0.506445     1.381426    -0.503873
    0.395871    -0.503242    -0.594219
    0.701872     0.282245    -0.101877
   -2.288786    -0.792375    -0.503631
   -0.747626    -0.557706     0.641024
    1.231155     0.298161    -0.378666
    1.054356     1.112905    -1.412339
    0.111386    -0.085492    -0.028009
    0.334582     0.298913    -0.582917
    0.499695    -0.398735     1.378042
    1.083393    -0.710507     0.185258
    2.091893     0.438242     0.500143
    0.765693     0.530294     0.179975
    1.792910     0.154976    -0.343010
    1.717824     0.087267     0.270960
    1.433741    -0.243065     2.374048
    2.278623     0.360530     0.535422
    0.367004    -1.396522     0.975413
    1.072484     0.236792     0.853052
    2.176660    -0.620522     0.393587
    0.058109     0.340969     0.820977
    0.534356    -0.313081    -0.606784
    0.220268     0.547082    -1.269989
    4.782774     1.306011     1.086591
   -0.198405     0.002400     0.278952
    1.270633    -1.264645     0.106351
    6.354248     1.993496     1.632029
    0.655337    -0.750835     0.775101
    1.005123     0.296868     1.343122
    0.707993     0.926734     0.539603
    0.219186    -0.062099    -1.759081
   -1.225516    -2.081717    -1.858645
   -0.711830     0.663509     0.613207
   -3.526339     0.850440    -0.095431
   -0.230653    -0.495127    -0.167129
    0.541455    -0.626599     0.174861
    2.146424     0.605562     0.827583
    1.028921    -0.021097     0.428175
    0.071750    -0.583811    -0.832857
    3.468004     0.655126    -1.424383
    3.690431     0.374459     2.926874
   -0.883379     1.502714    -1.202496
   -1.278671    -0.664906    -1.093759
    0.340288    -1.042339    -0.822540
    0.311992    -0.227620    -0.444569
    1.699997     1.134698    -0.716330
   -1.148922    -0.307280    -0.971646
   -2.966186     1.526363    -0.521133
    0.570481     0.613246    -0.411211
    3.239883     0.410441     0.433693
    4.897149     0.620008     0.036112
    4.687561     1.030245     1.389727
    1.345145    -0.410768     0.572614
    2.389556     2.761453     1.198208
   -1.087434    -0.968164     1.116848
   -2.648098    -1.630079    -0.894682
   -2.764619    -1.923294    -2.755860
   -0.074724    -0.338672    -0.375496
   -0.617572    -0.662884    -0.940384
    0.747002     0.750149    -0.136944
    0.645273     0.374101     0.218395
    0.625025    -0.074905    -0.104833
   -2.490090    -2.020776    -0.486976
    3.253514     0.216581     0.594961
    0.484189    -0.640409     0.770060
   -0.781124    -0.917009    -1.141370
   -0.562378    -0.761285    -0.891374
   -2.605654    -1.515054    -1.879902
    0.491231     0.152115     0.319126
    3.018428     0.935947    -0.069737
    2.932644     0.374861     0.973559
   -1.238571    -0.673046    -0.331298
   -0.168660     0.682111     1.281880
   -1.541988    -0.861592     0.296129
    0.972431     0.401538     1.660258
    3.474416     1.419294     0.266578
   -0.956953    -0.517120    -0.568455
    3.298731     0.320820     1.013262
    0.775073    -0.683749     0.540999
    0.166100     1.782677     0.028774
   -0.948055    -1.009198    -2.104697
    0.388391    -0.374615    -0.604649
    0.373345    -1.156759     0.129745
    3.235361     0.553918     0.099865
    2.136648     1.177362     0.944252
    0.528166     0.281495    -0.445757
    1.143859    -0.723925     0.306602
   -1.301801    -1.417181     0.379853
   -2.919340    -1.690717     0.190293
   -0.531614     0.348820    -0.011308
    0.746245     0.483428    -0.632703
   -0.439463    -0.685553    -1.160351
   -1.193287    -0.942133    -1.162549
   -0.395967     0.709000    -0.506159
    0.098834     0.772816     0.075947
    2.084622     0.062416     1.206623
    0.850584     2.192374     0.472255
   -1.469833    -0.567492    -1.354031
    0.108157    -1.625392    -0.452794
   -1.177022     1.166137    -1.003285
    4.126379     1.527855     1.275160
   -0.537952    -0.880413    -1.390937
    2.628173     0.551569    -0.865412
   -0.392941     0.571187    -1.430359
   -2.284309    -1.129796     0.548332
    5.378415     1.513767     1.667768
    1.605106    -0.014565     1.553921
   -1.071138    -0.577375    -1.497810
   -1.828297    -1.503951    -0.579395
    1.639452     0.055127     0.294922
   -0.175277     0.626584    -1.316350
    2.533786     1.093867     1.959783
    0.303715    -0.091558    -0.358970
    1.229503    -0.249170     0.438451
   -0.290535    -0.493620     0.750213
    0.863383    -0.830983    -0.465795
    1.487531     2.138984     0.040563
   -1.264857    -0.017134    -0.586684
    0.153980     0.848049     0.673176
    0.041217    -1.319760    -0.023114
    2.756434     0.834547     3.198809
   -0.662184     0.045868    -0.613280
    4.283199     1.551949     0.084070
   -0.034228    -0.784624    -0.033193
   -1.421874     0.594536    -3.015290
   -2.786735    -1.696743    -0.563472
    2.859992     0.552515     1.410164
    0.925135     0.476390     0.473092
   -2.333539     1.412078     1.604210
    0.484796    -0.561839    -0.248318
   -0.027457     0.457429    -0.129194
    0.475300     0.965569    -0.749251
    3.985497     1.138816    -0.753324
    0.064846     0.187562    -1.479984
    2.757444     0.466837    -0.025152
   -0.135223     0.335256    -1.532348
    0.809051     1.155871    -1.011401
   -2.085271     0.840873    -0.606371
    1.980075    -0.084036     2.947358
   -1.458552     0.057315    -1.365205
   -0.276664    -0.065966    -0.675484
    3.143607     0.653358     1.100796
   -0.009070    -0.207641    -0.008627
    0.636882     0.075324    -0.154935
    0.295710     1.085745    -1.041649
    0.451288    -0.160417    -0.612141
    0.320427    -1.108952    -0.304267
    0.185560     0.888771     0.807891
   -1.437968     1.337114    -0.280299
   -0.560826    -0.756857     0.751886
    0.748543     0.263812     0.352070
   -0.061623    -0.327742    -0.345012
   -1.981278    -0.176413    -1.268015
   -1.506400    -0.675450    -0.407903
    6.500525     2.987058     1.150876
    1.827791    -0.078644     1.496970
    1.373401     0.020406     1.555962
    0.081445     0.581514    -1.811643
   -2.055382    -1.510480    -0.742519
   -0.934779    -1.529504    -0.124874
    0.911188    -0.043814    -1.641577
   -0.683616    -0.637774    -0.099659
    1.098310    -0.767148    -0.592136
    0.182200    -0.569437     0.078673
    0.303911    -1.016398    -0.549022
    3.426886     0.794199    -0.210715
   -0.982536    -0.248199    -2.546882
    0.943380     1.033693     0.198762
    1.336895    -0.176940     0.805940
   -0.502163    -1.695635    -0.527846
   -0.288075    -1.466032    -1.038802
    2.469015     0.745949     1.542046
   -1.353216     0.615697    -0.711583
   -0.689843     0.814299    -0.028349
   -3.241177    -1.848570    -0.692114
    4.280229     0.799993     1.301337
   -0.994273     0.408747    -0.664331
    0.107953     0.242740     0.387789
    6.698977     1.204064     0.469874
    0.607083     0.004294     2.234497
   -1.934592    -1.581996    -1.451742
    0.400193     0.190029     0.256834
    0.798282     1.090279    -2.068630
   -1.187456    -0.798260     0.061774
   -0.419852    -0.349345     0.296535
   -0.573350    -0.505472     0.088945
    0.021777     0.235078    -1.336147
    0.282554    -0.770205     0.351075
    0.720567    -0.800540     0.139137
    0.487230    -0.318888    -0.011474
    2.321817     0.438001     2.040016
    0.231675     0.352065     0.325918
   -0.536192    -0.525778    -1.210401
   -0.319176    -0.755933     0.488862
   -0.728955    -0.215672     0.262779
    1.391564    -0.179190     0.425974
    3.678366     0.903879     1.570099
   -1.468595    -0.032246    -0.487320
    0.157802    -0.976362     0.078493
    0.789900    -0.025482     0.322943
    8.393670     2.327841     0.467576
   -0.233805    -0.000894    -2.286602
    0.654528     0.813610     2.027915
   -1.293055    -1.145017    -2.338142
   -1.533145    -0.875291    -1.297015
   -1.351826     0.516292    -0.709235
    2.377704     0.843696     0.660255
    3.342164     0.158843     0.608475
    3.364777     1.523234    -0.150518
    1.026804    -0.129081     0.386751
   -0.624477     0.159953     1.321855
    2.035528    -0.259234     2.073945
    2.222990     1.196144    -0.127090
    1.461904     0.335841    -0.258145
    0.083692     0.191751     0.582859
    4.108766     1.740272     1.792282
   -1.929154    -0.276502    -0.999288
